epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.277937650680542,0.4988982379436493,14:38:39.315964,0.6849205091621496,0.3283242283208286,0.3663626477928533,0.4289207702982191,0.42391754267523857,0.43428971317019804,0.004234008054214885,0.004330407749823262,0.04872981395788082,0.062187175370667674,0:07:14.365977
2,1.2258256673812866,0.5251172780990601,14:39:12.315289,0.6893732675390531,0.33269123204988804,0.37105430664286,0.43388915176777537,0.423683459228704,0.4343534735097554,0.004230792273686555,0.004330763630154892,0.05009915950514685,0.06267510309440615,0:07:17.574352
3,1.2080110311508179,0.5341102480888367,14:38:55.196008,0.6919519226297987,0.33851861841910896,0.3773340407467753,0.43919655757427967,0.42615662926340553,0.4356369485582762,0.004256490820918482,0.004344735851768735,0.05096483772468285,0.06319451002612775,0:07:23.723983
