epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.559315800666809,0.3023383617401123,0:13:27.614590,0.6679342954193961,0.18515063674250487,0.17184343585458142,0.26612928117089146,0.409639073159881,0.42028557789408216,0.004088662137747202,0.004182790274669051,0.16810988354732756,0.1703493580173186,0:25:58.627927
2,1.479697823524475,0.3236923813819885,0:13:40.869672,0.6703801127103072,0.18712012985515736,0.17554455843963374,0.26970683366293635,0.40915235910019104,0.4200822352506536,0.004087708186744209,0.004182087978191899,0.16766198865332935,0.1700507614213198,0:25:54.801454
3,1.472354769706726,0.3351909816265106,0:13:41.269354,0.6706071442289289,0.19032495658505336,0.1812297025689693,0.2731667613508267,0.409891147217874,0.42098673001998765,0.004087640213328943,0.004190379628769093,0.16825918184532695,0.16990146312332038,0:26:02.441557
4,1.467557668685913,0.3483864665031433,0:13:45.276211,0.6686967033451631,0.18669715739284803,0.17807267758800546,0.2717808172680273,0.416206475795138,0.4221680947509459,0.004149849732222395,0.004201970954685226,0.16781128695132874,0.169752164825321,0:29:52.000243
5,1.464120626449585,0.356069415807724,0:13:43.743553,0.669444942546894,0.18732626142802236,0.18019554059109588,0.27325826048205787,0.4204946299878019,0.4226203988133333,0.004192298682162735,0.004204046726015662,0.16676619886533295,0.169752164825321,0:30:48.437672
