epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.529825210571289,0.41484272480010986,0:13:18.242647,0.6387656190864647,0.18517812224312352,0.16866283125974724,0.25185213638742654,0.4253113862813032,0.4283237281143052,0.004248211268955356,0.004272517713602677,0.16124216183935502,0.16751269035532995,0:25:53.916099
2,1.3080261945724487,0.4691316783428192,0:13:29.223428,0.6312760782081598,0.1853009288764525,0.17160172076918015,0.2409197870727396,0.4289853183195513,0.43326799537168,0.004285065974824437,0.004323448456947049,0.15586742311137652,0.16452672439534188,0:26:01.030284
3,1.2690855264663696,0.4893966615200043,0:13:30.730603,0.6335378264856637,0.1936632768551171,0.17970272032188397,0.24977781662836146,0.4303817503663947,0.4343162463640009,0.004295393684975871,0.00433559005109121,0.15676321289937295,0.16363093460734549,0:25:55.202420
4,1.2488852739334106,0.499529093503952,0:13:39.280063,0.6328457370249327,0.20423192954788708,0.1876490681448809,0.25740269883401296,0.43055823831326206,0.43392851434006746,0.004298999757749195,0.004333431500198288,0.15601672140937595,0.1642281277993431,0:29:43.223609
5,1.2370001077651978,0.5050069689750671,0:13:23.262516,0.6303430689776063,0.20336864506329225,0.18710304329693297,0.257036613626632,0.42964852582423063,0.4338527334786444,0.004291308410503379,0.004330952310459888,0.15736040609137056,0.1643774260973425,0:30:01.115995
