epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.1831732988357544,0.5515327453613281,0:14:04.509627,0.4800856031098325,0.1398370085069154,0.12080102838149588,0.170636799280884,0.464612006706498,0.4628763194329509,0.004643771154328348,0.004624093221872597,0.1554195282173783,0.16363093460734549,0:29:31.544922
2,1.102380394935608,0.5771159529685974,0:13:59.304151,0.5122761899564129,0.16514648539742913,0.14571616095030326,0.19805990050880595,0.4596445182738772,0.4599962226957468,0.004592650993835809,0.004592950121095697,0.15034338608539863,0.16228724992535085,0:35:27.691019
3,1.0926878452301025,0.5811267495155334,0:14:04.578305,0.4993958624000291,0.14886605688479876,0.13192402558150887,0.18361858067851416,0.4624380508130934,0.4614415386352088,0.004624317052138046,0.004611434730354157,0.15079128097939684,0.16169005673335324,0:34:46.120014
4,1.086305856704712,0.5844553112983704,0:14:12.866048,0.4919237877668915,0.1561188362502298,0.14063309450516806,0.18526765006969848,0.46218460923464544,0.46176200681504864,0.004617739647954302,0.004611254284753756,0.15377724693938488,0.16243654822335024,0:34:50.993051
5,1.083077073097229,0.5857168436050415,0:14:01.472650,0.46236936631668213,0.1375662996195252,0.12029800202592233,0.16489775425711517,0.4643680060600363,0.46258618029622844,0.004641213943781081,0.004621452483173661,0.1543744401313825,0.16273514481934906,0:30:00.063261
