epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.2805324792861938,0.4972580075263977,7:10:05.389165,0.6844076759198245,0.326741018108933,0.3649973997916522,0.42810032644244683,0.423837250141079,0.4341806666556176,0.004233320705795203,0.004329920619519726,0.04978436742531558,0.06259640507444833,0:06:59.994273
2,1.224945068359375,0.5251598358154297,7:10:10.806625,0.6879320809777145,0.33016447305916874,0.3681402584252075,0.4321283055206351,0.42604001310549205,0.435360767425753,0.00425609826063641,0.004343420506912727,0.05013063871312998,0.06294267636226272,0:07:05.511704
3,1.2059911489486694,0.5344926714897156,7:10:10.466356,0.6880710671879889,0.33174980146123206,0.3698131625615928,0.43345313634123483,0.4267840270358189,0.43549423507034807,0.004264400320891707,0.0043461487611743425,0.05019359712909623,0.06254918626247363,0:07:05.813622
