epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.2922202348709106,0.4911574721336365,5:12:16.274525,0.6804578681752238,0.3239422862927528,0.3607251571795874,0.4246078681644109,0.42414202167587667,0.4341854131912999,0.004237256253813502,0.00433044658849664,0.04844650108603268,0.06124279913117386,0:06:56.018655
2,1.2345138788223267,0.5200909376144409,5:12:12.339235,0.6886858643024539,0.32936026760451337,0.36718174306643514,0.4314065280071786,0.42583983207176745,0.4351285817463908,0.004254575497140711,0.004340848672854836,0.04957975257342525,0.062281612994617055,0:06:57.477770
3,1.2158123254776,0.5294222831726074,5:12:20.672362,0.691962595778898,0.33130497429691264,0.36988801226480467,0.4337930621061098,0.42625882790479275,0.43544024352247246,0.004259237054591716,0.004344312596331354,0.04992602386123965,0.06281675953033021,0:06:58.888153
4,1.2026959657669067,0.536019504070282,5:12:16.531270,0.6909599767456536,0.33062245860478207,0.3693760604799231,0.43315897720914265,0.42633305866358673,0.4353982804259832,0.0042603555891344395,0.004344461678019308,0.04967419019737464,0.06236031101457487,0:06:56.301871
5,1.1930482387542725,0.5401750802993774,5:12:22.905545,0.6910115280752882,0.32977892043970675,0.36841505816886466,0.4323782458277648,0.42780130334872696,0.4363256583111827,0.004275349588403207,0.0043542792681093845,0.05009915950514685,0.06280101992633866,0:07:08.231110
6,1.1837701797485352,0.544614315032959,5:12:20.392621,0.6925837369764881,0.3316591868429612,0.37109069291128616,0.4345575713522899,0.42692026357572427,0.4358480268196092,0.00426579467431353,0.004349143441427719,0.05088613970472503,0.06333616646205181,0:07:32.958057
