epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.6024662256240845,0.26569992303848267,3:24:27.490532,0.39016566774614236,0.10999559574750838,0.08246165318512541,0.12145125435508804,0.47621779331734504,0.4683281714556032,0.004761087820466948,0.004680945228366416,0.12078232308151687,0.15123917587339505,0:29:55.010813
2,1.577061653137207,0.30928805470466614,3:24:29.563874,0.4219728688915507,0.11533122693737992,0.08833403787203714,0.13163276587396827,0.4747837141665381,0.46711534480315253,0.004747131432199099,0.0046693389178433,0.11958793669752164,0.1492982979994028,0:30:10.424835
3,1.518084168434143,0.3426283597946167,3:24:28.156416,0.47993410519436364,0.13418056970130215,0.11210146192783671,0.16423086046035698,0.4695883524947836,0.4634503863327398,0.004695700377868764,0.004632827111250449,0.11630337414153478,0.14735742012541056,0:30:37.630099
4,1.4502769708633423,0.39412733912467957,3:24:29.241470,0.5154104136419917,0.15528163603826076,0.1401523933423691,0.19409039015483193,0.4638940116971881,0.46073223318888673,0.004635917696041378,0.004601158435330524,0.11286951328754852,0.1440728575694237,0:30:35.533865
5,1.4067693948745728,0.424397736787796,3:24:30.819749,0.5278747823964617,0.1648974884146903,0.151702717146058,0.20600692041420973,0.46056228876293587,0.4592555956926246,0.00460120945140116,0.0045839261611970075,0.1119737234995521,0.1431770677814273,0:30:31.840245
6,1.3805097341537476,0.43940988183021545,3:24:32.366513,0.5308487686901948,0.1694157523479518,0.15660964898181579,0.21059788380089436,0.45918569173774554,0.45867526186357654,0.004588814140206232,0.004577894429536763,0.11212302179755151,0.1431770677814273,0:30:38.661744
7,1.3631927967071533,0.44901344180107117,3:24:28.848146,0.531476902757995,0.17156868951109153,0.1588951369247484,0.21236967511797206,0.4585821218864318,0.4584927706657389,0.004583014484640115,0.004576036564346679,0.1113765303075545,0.1427291728874291,0:30:37.683433
8,1.3508787155151367,0.45601657032966614,3:24:32.913782,0.5306117463495647,0.17159397621635175,0.15894072983516314,0.2120623423703408,0.4585495626616032,0.4585122461556748,0.004582889600648597,0.004576767903961305,0.1113765303075545,0.14228127799343088,0:30:45.480870
