epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.2925575971603394,0.4910084307193756,5:15:18.281378,0.5981599079727571,0.30102537994259587,0.3281051642834398,0.3808909684855106,0.4571694771626909,0.460577070263949,0.004566051079668134,0.0045935627564205345,0.04241823275726383,0.05343595555135833,0:08:11.601965
2,1.234725832939148,0.5201352834701538,5:15:40.728529,0.603585915308825,0.3048096854225306,0.3333777208455618,0.3861939766158554,0.45654923031810285,0.4603573346774648,0.004560531612174535,0.004591287289981273,0.04315799414486732,0.05390814367110523,0:08:13.206241
3,1.2153129577636719,0.529816210269928,5:15:38.545989,0.6087263818966125,0.30824324339045783,0.33741951674148785,0.3908688474322464,0.4566112954777715,0.460314086157951,0.004561382633747364,0.004591532006106348,0.0435987030566311,0.054490509018793085,0:08:16.348172
4,1.2029449939727783,0.5355650186538696,5:15:06.288511,0.6111634547004027,0.31176122256023003,0.3407022706710825,0.394087241079282,0.4570737650566189,0.4604941193536144,0.004565476875236176,0.004593186987712038,0.04422828721629364,0.054789561494632794,0:08:14.451611
5,1.1927381753921509,0.5405024290084839,5:15:39.375899,0.6161534872458474,0.316409711928441,0.3467229247665282,0.39967809434193907,0.45548503340286456,0.4599558860459646,0.004548923876602003,0.004586702172945757,0.045156923851795885,0.05545062486227847,0:08:21.343479
6,1.1838070154190063,0.544678807258606,5:15:45.096663,0.6119752180415376,0.3117686530620362,0.34183260440242585,0.39553307115310044,0.4563410409577767,0.4601863774989665,0.004558719295708079,0.004590167855264009,0.04479491295998993,0.055308968426354396,0:09:38.904852
