epoch,train_loss,train_acc,train_duration,dev_AUC,dev_MRR,dev_nDCG5,dev_nDCG10,dev_ILD5,dev_ILD10,dev_RR_ILD5,dev_RR_ILD10,dev_COV5,dev_COV10,dev_duration
1,1.3092190027236938,0.4869048297405243,8:55:30.603695,0.6224164806414633,0.31112924833933336,0.34486564618104754,0.40161670914243697,0.4383196453279002,0.4507578862949415,0.004372724394204419,0.0044891544981092235,0.045046746623854945,0.05716624169735889,0:07:54.820018
2,1.2747448682785034,0.5054077506065369,8:55:44.378968,0.6300214102267454,0.31426550107913376,0.34868799438879183,0.40597456249340363,0.4405588933503205,0.451724406700627,0.004397802975756677,0.0045011397573853605,0.0464475713791041,0.057638429817105805,0:07:57.456665
3,1.2617117166519165,0.5119912028312683,8:55:43.978474,0.6338914179599529,0.3157503922350718,0.3510667301998366,0.4078104093626153,0.4407864427462402,0.4519281139420383,0.004400714751553266,0.004503814785102803,0.046636446627002864,0.05762269021311424,0:07:58.897410
4,1.2533761262893677,0.5165032744407654,8:55:42.832284,0.6299294695998147,0.3144268435238995,0.34812622099624774,0.4054641979444673,0.442778681849274,0.4529075314585911,0.004421751827461495,0.004514643849774798,0.04690401989485945,0.057292158529291405,0:08:05.359856
